Date,Location ISO Code,Location,New Cases,New Deaths,New Recovered,New Active Cases,Total Cases,Total Deaths,Total Recovered,Total Active Cases,Location Level,City or Regency,Province,Country,Continent,Island,Time Zone,Special Status,Total Regencies,Total Cities,Total Districts,Total Urban Villages,Total Rural Villages,Area (km2),Population,Population Density,Longitude,Latitude,New Cases per Million,Total Cases per Million,New Deaths per Million,Total Deaths per Million,Total Deaths per 100rb,Case Fatality Rate,Case Recovered Rate,Growth Factor of New Cases,Growth Factor of New Deaths
4/17/2021,ID-MU,Maluku Utara,6,0,45,-39,4377,120,3955,302,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,4.59,3346.83,0.00,91.76,9.18,2.74%,90.36%,3.00,1.00
4/17/2021,ID-NB,Nusa Tenggara Barat,33,4,27,2,10042,366,7645,2031,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,6.26,1905.41,0.76,69.45,6.94,3.64%,76.13%,0.38,
4/17/2021,ID-NT,Nusa Tenggara Timur,24,2,57,-35,13220,357,11600,1263,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,4.44,2443.03,0.37,65.97,6.60,2.70%,87.75%,0.18,
4/17/2021,ID-PA,Papua,13,0,34,-21,20184,256,10976,8952,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,3.00,4650.32,0.00,58.98,5.90,1.27%,54.38%,0.30,1.00
4/17/2021,ID-PB,Papua Barat,27,0,50,-23,8703,141,8159,403,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,23.67,7629.52,0.00,123.61,12.36,1.62%,93.75%,0.96,1.00
4/17/2021,ID-RI,Riau,320,6,215,99,38553,950,34956,2647,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,52.68,6347.11,0.99,156.40,15.64,2.46%,90.67%,1.36,1.00
4/17/2021,ID-SR,Sulawesi Barat,1,0,1,0,5403,117,5222,64,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,3463.50,0.00,75.00,7.50,2.17%,96.65%,0.25,0.00
4/17/2021,ID-SN,Sulawesi Selatan,35,0,15,20,61097,915,59533,649,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,3.71,6481.14,0.00,97.06,9.71,1.50%,97.44%,0.78,0.00
4/17/2021,ID-ST,Sulawesi Tengah,70,1,0,69,11818,315,10831,672,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,23.68,3998.56,0.34,106.58,10.66,2.67%,91.65%,2.69,0.25
4/17/2021,ID-SG,Sulawesi Tenggara,4,0,2,2,10335,206,9753,376,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,1.52,3921.52,0.00,78.16,7.82,1.99%,94.37%,0.67,1.00
4/17/2021,ID-SA,Sulawesi Utara,3,0,1,2,15481,503,12699,2279,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,1.14,5859.83,0.00,190.39,19.04,3.25%,82.03%,0.50,1.00
4/17/2021,ID-SB,Sumatera Barat,206,7,140,59,33933,741,31677,1515,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,37.32,6148.12,1.27,134.26,13.43,2.18%,93.35%,1.23,1.75
4/17/2021,ID-SS,Sumatera Selatan,126,5,97,24,18970,904,16949,1117,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,15.33,2308.47,0.61,110.01,11.00,4.77%,89.35%,1.64,5.00
4/17/2021,ID-SU,Sumatera Utara,63,1,74,-12,28544,946,25307,2291,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,4.24,1918.94,0.07,63.60,6.36,3.31%,88.66%,0.95,0.33
4/18/2021,ID-AC,Aceh,43,1,100,-58,10300,408,8664,1228,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,8.19,1962.93,0.19,77.75,7.78,3.96%,84.12%,1.23,1.00
4/18/2021,ID-BA,Bali,172,8,212,-48,42928,1248,40048,1632,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,40.80,10181.75,1.90,296.00,29.60,2.91%,93.29%,1.02,0.73
4/18/2021,ID-BT,Banten,50,0,249,-199,45987,1190,42936,1861,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,4.66,4288.88,0.00,110.98,11.10,2.59%,93.37%,0.49,0.00
4/18/2021,ID-BE,Bengkulu,95,1,35,59,6091,164,5426,501,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,47.51,3046.20,0.50,82.02,8.20,2.69%,89.08%,1.76,1.00
4/18/2021,ID-JK,DKI Jakarta,950,13,987,-50,399069,6499,385666,6904,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,87.59,36793.63,1.20,599.20,59.92,1.63%,96.64%,0.92,0.72
4/18/2021,ID-YO,Daerah Istimewa Yogyakarta,143,6,225,-88,36980,900,31499,4581,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,39.38,10184.48,1.65,247.86,24.79,2.43%,85.18%,0.91,0.67
4/18/2021,ID-GO,Gorontalo,7,0,7,0,5322,158,4966,198,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,5.93,4507.68,0.00,133.82,13.38,2.97%,93.31%,0.58,0.00
4/18/2021,IDN,Indonesia,4585,96,4873,-384,1604348,43424,1455065,105859,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,17.29,6049.91,0.36,163.75,16.37,2.71%,90.70%,0.91,0.73
4/18/2021,ID-JA,Jambi,48,0,25,23,6954,99,5618,1237,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,13.74,1990.64,0.00,28.34,2.83,1.42%,80.79%,0.71,0.00
4/18/2021,ID-JB,Jawa Barat,882,11,453,418,268483,3554,237354,27575,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,19.53,5944.98,0.24,78.70,7.87,1.32%,88.41%,0.99,1.00
4/18/2021,ID-JT,Jawa Tengah,398,8,1334,-944,178958,7817,151022,20119,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,10.94,4921.29,0.22,214.96,21.50,4.37%,84.39%,0.77,4.00
4/18/2021,ID-JI,Jawa Timur,239,20,223,-4,144406,10383,132147,1876,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,5.90,3567.43,0.49,256.50,25.65,7.19%,91.51%,0.84,0.74
4/18/2021,ID-KB,Kalimantan Barat,78,0,42,36,6946,37,6084,825,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,14.38,1280.88,0.00,6.82,0.68,0.53%,87.59%,0.80,0.00
4/18/2021,ID-KS,Kalimantan Selatan,186,3,142,41,31593,900,27990,2703,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,46.23,7853.00,0.75,223.71,22.37,2.85%,88.60%,1.19,1.50
4/18/2021,ID-KT,Kalimantan Tengah,92,2,10,80,18953,430,16090,2433,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,35.79,7373.88,0.78,167.30,16.73,2.27%,84.89%,0.79,0.40
4/18/2021,ID-KI,Kalimantan Timur,186,3,198,-15,66761,1596,63136,2029,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,52.36,18794.32,0.84,449.30,44.93,2.39%,94.57%,0.89,0.75
4/18/2021,ID-KU,Kalimantan Utara,55,0,14,41,11534,181,10234,1119,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,84.82,17788.21,0.00,279.15,27.91,1.57%,88.73%,3.67,1.00
4/18/2021,ID-BB,Kepulauan Bangka Belitung,114,1,47,66,11176,180,9729,1267,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,82.62,8099.92,0.72,130.46,13.05,1.61%,87.05%,1.21,0.50
4/18/2021,ID-KR,Kepulauan Riau,88,0,2,86,10070,240,9019,811,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,45.61,5219.24,0.00,124.39,12.44,2.38%,89.56%,1.28,1.00
4/18/2021,ID-LA,Lampung,88,4,5,79,14988,785,13221,982,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,9.68,1647.83,0.44,86.31,8.63,5.24%,88.21%,1.26,
4/18/2021,ID-MA,Maluku,13,0,5,8,7486,116,7020,350,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,7.04,4052.85,0.00,62.80,6.28,1.55%,93.78%,1.00,1.00
4/18/2021,ID-MU,Maluku Utara,4,0,0,4,4381,120,3955,306,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,3.06,3349.89,0.00,91.76,9.18,2.74%,90.28%,0.67,1.00
4/18/2021,ID-NB,Nusa Tenggara Barat,0,0,1,-1,10042,366,7646,2030,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,0.00,1905.41,0.00,69.45,6.94,3.64%,76.14%,0.00,0.00
4/18/2021,ID-NT,Nusa Tenggara Timur,4,1,9,-6,13224,358,11609,1257,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,0.74,2443.77,0.18,66.16,6.62,2.71%,87.79%,0.17,0.50
4/18/2021,ID-PA,Papua,6,1,48,-43,20190,257,11024,8909,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,1.38,4651.70,0.23,59.21,5.92,1.27%,54.60%,0.46,
4/18/2021,ID-PB,Papua Barat,17,1,37,-21,8720,142,8196,382,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,14.90,7644.42,0.88,124.48,12.45,1.63%,93.99%,0.63,
4/18/2021,ID-RI,Riau,330,8,277,45,38883,958,35233,2692,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,54.33,6401.44,1.32,157.72,15.77,2.46%,90.61%,1.03,1.33
4/18/2021,ID-SR,Sulawesi Barat,1,0,4,-3,5404,117,5226,61,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,0.64,3464.14,0.00,75.00,7.50,2.17%,96.71%,1.00,1.00
4/18/2021,ID-SN,Sulawesi Selatan,22,0,10,12,61119,915,59543,661,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,2.33,6483.48,0.00,97.06,9.71,1.50%,97.42%,0.63,1.00
4/18/2021,ID-ST,Sulawesi Tengah,7,2,8,-3,11825,317,10839,669,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,2.37,4000.92,0.68,107.26,10.73,2.68%,91.66%,0.10,2.00
4/18/2021,ID-SG,Sulawesi Tenggara,12,0,4,8,10347,206,9757,384,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,4.55,3926.07,0.00,78.16,7.82,1.99%,94.30%,3.00,1.00
4/18/2021,ID-SA,Sulawesi Utara,2,0,11,-9,15483,503,12710,2270,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,0.76,5860.59,0.00,190.39,19.04,3.25%,82.09%,0.67,1.00
4/18/2021,ID-SB,Sumatera Barat,204,3,99,102,34137,744,31776,1617,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,36.96,6185.09,0.54,134.80,13.48,2.18%,93.08%,0.99,0.43
4/18/2021,ID-SS,Sumatera Selatan,101,2,64,35,19071,906,17013,1152,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,12.29,2320.76,0.24,110.25,11.03,4.75%,89.21%,0.80,0.40
4/18/2021,ID-SU,Sumatera Utara,61,1,69,-9,28605,947,25376,2282,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,4.10,1923.04,0.07,63.66,6.37,3.31%,88.71%,0.97,1.00
4/19/2021,ID-AC,Aceh,13,1,101,-89,10313,409,8765,1139,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,2.48,1965.41,0.19,77.95,7.79,3.97%,84.99%,0.30,1.00
4/19/2021,ID-BA,Bali,154,10,231,-87,43082,1258,40279,1545,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,36.53,10218.28,2.37,298.37,29.84,2.92%,93.49%,0.90,1.25
4/19/2021,ID-BT,Banten,75,1,36,38,46062,1191,42972,1899,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,6.99,4295.88,0.09,111.08,11.11,2.59%,93.29%,1.50,
4/19/2021,ID-BE,Bengkulu,27,1,34,-8,6118,165,5460,493,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,13.50,3059.71,0.50,82.52,8.25,2.70%,89.24%,0.28,1.00
4/19/2021,ID-JK,DKI Jakarta,973,14,971,-12,400042,6513,386637,6892,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,89.71,36883.34,1.29,600.49,60.05,1.63%,96.65%,1.02,1.08
4/19/2021,ID-YO,Daerah Istimewa Yogyakarta,170,6,168,-4,37150,906,31667,4577,Province,,Daerah Istimewa Yogyakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Istimewa,4,1,78,46,392,3133,3631015,1158.90,110.4448783,-7.89450185,46.82,10231.30,1.65,249.52,24.95,2.44%,85.24%,1.19,1.00
4/19/2021,ID-GO,Gorontalo,0,1,7,-8,5322,159,4973,190,Province,,Gorontalo,Indonesia,Asia,Sulawesi,UTC+08:00,,5,1,77,72,657,11257,1180651,104.88,122.3760581,0.687002604,0.00,4507.68,0.85,134.67,13.47,2.99%,93.44%,0.00,
4/19/2021,IDN,Indonesia,4952,143,6349,-1540,1609300,43567,1461414,104319,Country,,,Indonesia,Asia,,,,416,98,7230,8488,74953,1916907,265185520,138.34,113.921327,-0.789275,18.67,6068.58,0.54,164.29,16.43,2.71%,90.81%,1.08,1.49
4/19/2021,ID-JA,Jambi,25,1,30,-6,6979,100,5648,1231,Province,,Jambi,Indonesia,Asia,Sumatera,UTC+07:00,,9,2,141,163,1399,50058,3493357,69.79,102.7236404,-1.69769766,7.16,1997.79,0.29,28.63,2.86,1.43%,80.93%,0.52,
4/19/2021,ID-JB,Jawa Barat,1295,16,1012,267,269778,3570,238366,27842,Province,,Jawa Barat,Indonesia,Asia,Jawa,UTC+07:00,,18,9,627,645,5312,35378,45161325,1276.55,107.6037083,-6.920432083,28.67,5973.65,0.35,79.05,7.90,1.32%,88.36%,1.47,1.45
4/19/2021,ID-JT,Jawa Tengah,683,16,1848,-1181,179641,7833,152870,18938,Province,,Jawa Tengah,Indonesia,Asia,Jawa,UTC+07:00,,29,6,576,753,7809,32801,36364072,1108.64,110.2011149,-7.259097177,18.78,4940.07,0.44,215.40,21.54,4.36%,85.10%,1.72,2.00
4/19/2021,ID-JI,Jawa Timur,255,30,235,-10,144661,10413,132382,1866,Province,,Jawa Timur,Indonesia,Asia,Jawa,UTC+07:00,,29,9,666,777,7724,47803,40479023,846.78,112.7329414,-7.723345579,6.30,3573.73,0.74,257.24,25.72,7.20%,91.51%,1.07,1.50
4/19/2021,ID-KB,Kalimantan Barat,0,0,0,0,6946,37,6084,825,Province,,Kalimantan Barat,Indonesia,Asia,Kalimantan,UTC+07:00,,12,2,174,99,2031,147307,5422814,36.81,111.1211776,-0.086474572,0.00,1280.88,0.00,6.82,0.68,0.53%,87.59%,0.00,1.00
4/19/2021,ID-KS,Kalimantan Selatan,31,2,112,-83,31624,902,28102,2620,Province,,Kalimantan Selatan,Indonesia,Asia,Kalimantan,UTC+08:00,,11,2,153,144,1864,38744,4023049,103.84,115.4385783,-2.993594979,7.71,7860.70,0.50,224.21,22.42,2.85%,88.86%,0.17,0.67
4/19/2021,ID-KT,Kalimantan Tengah,78,1,178,-101,19031,431,16268,2332,Province,,Kalimantan Tengah,Indonesia,Asia,Kalimantan,UTC+07:00,,13,1,136,139,1432,153565,2570289,16.74,113.4176536,-1.602484653,30.35,7404.23,0.39,167.69,16.77,2.26%,85.48%,0.85,0.50
4/19/2021,ID-KI,Kalimantan Timur,116,7,170,-61,66877,1603,63306,1968,Province,,Kalimantan Timur,Indonesia,Asia,Kalimantan,UTC+08:00,,7,3,103,197,841,129067,3552191,27.52,116.4684405,0.45385803,32.66,18826.97,1.97,451.27,45.13,2.40%,94.66%,0.62,2.33
4/19/2021,ID-KU,Kalimantan Utara,17,1,319,-303,11551,182,10553,816,Province,,Kalimantan Utara,Indonesia,Asia,Kalimantan,UTC+08:00,,4,1,53,35,447,75468,648407,8.59,116.2188791,2.891012621,26.22,17814.43,1.54,280.69,28.07,1.58%,91.36%,0.31,
4/19/2021,ID-BB,Kepulauan Bangka Belitung,76,4,170,-98,11252,184,9899,1169,Province,,Kepulauan Bangka Belitung,Indonesia,Asia,Sumatera,UTC+07:00,,6,1,47,82,309,16424,1379767,84.01,106.5499324,-2.447444127,55.08,8155.00,2.90,133.36,13.34,1.64%,87.98%,0.67,4.00
4/19/2021,ID-KR,Kepulauan Riau,26,1,71,-46,10096,241,9090,765,Province,,Kepulauan Riau,Indonesia,Asia,Sumatera,UTC+07:00,,5,2,75,142,275,8202,1929400,235.24,108.261746,3.916346,13.48,5232.71,0.52,124.91,12.49,2.39%,90.04%,0.30,
4/19/2021,ID-LA,Lampung,91,6,35,50,15079,791,13256,1032,Province,,Lampung,Indonesia,Asia,Sumatera,UTC+07:00,,13,2,228,205,2435,34624,9095591,262.70,105.0214366,-4.916792975,10.00,1657.84,0.66,86.97,8.70,5.25%,87.91%,1.03,1.50
4/19/2021,ID-MA,Maluku,2,0,6,-4,7488,116,7026,346,Province,,Maluku,Indonesia,Asia,Maluku,UTC+09:00,,9,2,118,35,1198,46914,1847097,39.37,129.576792,-3.192572,1.08,4053.93,0.00,62.80,6.28,1.55%,93.83%,0.15,1.00
4/19/2021,ID-MU,Maluku Utara,1,0,45,-44,4382,120,4000,262,Province,,Maluku Utara,Indonesia,Asia,Maluku,UTC+09:00,,8,2,116,118,1063,31983,1307803,40.89,127.5391072,0.212036949,0.76,3350.66,0.00,91.76,9.18,2.74%,91.28%,0.25,1.00
4/19/2021,ID-NB,Nusa Tenggara Barat,52,0,6,46,10094,366,7652,2076,Province,,Nusa Tenggara Barat,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,2,117,145,995,18572,5270247,283.77,117.5086257,-8.606998866,9.87,1915.28,0.00,69.45,6.94,3.63%,75.81%,,1.00
4/19/2021,ID-NT,Nusa Tenggara Timur,26,0,47,-21,13250,358,11656,1236,Province,,Nusa Tenggara Timur,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,21,1,309,327,3026,48718,5411321,111.07,121.592271,-8.682205,4.80,2448.57,0.00,66.16,6.62,2.70%,87.97%,6.50,0.00
4/19/2021,ID-PA,Papua,29,0,50,-21,20219,257,11074,8888,Province,,Papua,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,28,1,560,110,5411,319036,4340348,13.60,138.69603,-4.66620953,6.68,4658.38,0.00,59.21,5.92,1.27%,54.77%,4.83,0.00
4/19/2021,ID-PB,Papua Barat,8,1,19,-12,8728,143,8215,370,Province,,Papua Barat,Indonesia,Asia,Papua,UTC+09:00,Daerah Khusus,12,1,218,95,1742,102955,1140701,11.08,132.9762624,-2.045160182,7.01,7651.44,0.88,125.36,12.54,1.64%,94.12%,0.47,1.00
4/19/2021,ID-RI,Riau,227,9,202,16,39110,967,35435,2708,Province,,Riau,Indonesia,Asia,Sumatera,UTC+07:00,,10,2,169,268,1591,87024,6074100,69.80,101.8051092,0.511647851,37.37,6438.81,1.48,159.20,15.92,2.47%,90.60%,0.69,1.13
4/19/2021,ID-SR,Sulawesi Barat,4,0,0,4,5408,117,5226,65,Province,,Sulawesi Barat,Indonesia,Asia,Sulawesi,UTC+08:00,,6,,69,73,575,16787,1559984,92.93,119.3450194,-2.461746053,2.56,3466.70,0.00,75.00,7.50,2.16%,96.63%,4.00,1.00
4/19/2021,ID-SN,Sulawesi Selatan,17,1,28,-12,61136,916,59571,649,Province,,Sulawesi Selatan,Indonesia,Asia,Sulawesi,UTC+08:00,,21,3,311,792,2255,46717,9426885,201.78,120.1620559,-3.731080714,1.80,6485.28,0.11,97.17,9.72,1.50%,97.44%,0.77,
4/19/2021,ID-ST,Sulawesi Tengah,81,0,56,25,11906,317,10895,694,Province,,Sulawesi Tengah,Indonesia,Asia,Sulawesi,UTC+08:00,,12,1,175,175,1842,61841,2955567,47.79,121.2010927,-1.00413668,27.41,4028.33,0.00,107.26,10.73,2.66%,91.51%,11.57,0.00
4/19/2021,ID-SG,Sulawesi Tenggara,6,0,5,1,10353,206,9762,385,Province,,Sulawesi Tenggara,Indonesia,Asia,Sulawesi,UTC+08:00,,15,2,219,377,1911,38068,2635461,69.23,122.070311,-4.124688793,2.28,3928.34,0.00,78.16,7.82,1.99%,94.29%,0.50,1.00
4/19/2021,ID-SA,Sulawesi Utara,6,0,56,-50,15489,503,12766,2220,Province,,Sulawesi Utara,Indonesia,Asia,Sulawesi,UTC+08:00,,11,4,171,332,1507,13892,2641884,190.17,124.5212396,1.259638212,2.27,5862.86,0.00,190.39,19.04,3.25%,82.42%,3.00,1.00
4/19/2021,ID-SB,Sumatera Barat,89,3,59,27,34226,747,31835,1644,Province,,Sumatera Barat,Indonesia,Asia,Sumatera,UTC+07:00,,12,7,179,230,928,42013,5519245,131.37,100.4650624,-0.850253225,16.13,6201.21,0.54,135.34,13.53,2.18%,93.01%,0.44,1.00
4/19/2021,ID-SS,Sumatera Selatan,111,9,95,7,19182,915,17108,1159,Province,,Sumatera Selatan,Indonesia,Asia,Sumatera,UTC+07:00,,13,4,241,387,2853,91592,8217551,89.72,104.1694647,-3.216211808,13.51,2334.27,1.10,111.35,11.13,4.77%,89.19%,1.10,4.50
4/19/2021,ID-SU,Sumatera Utara,69,3,61,5,28674,950,25437,2287,Province,,Sumatera Utara,Indonesia,Asia,Sumatera,UTC+07:00,,25,8,450,693,5417,72981,14874889,203.82,99.05196442,2.191894453,4.64,1927.68,0.20,63.87,6.39,3.31%,88.71%,1.13,3.00
4/20/2021,ID-AC,Aceh,52,6,113,-67,10365,415,8878,1072,Province,,Aceh,Indonesia,Asia,Sumatera,UTC+07:00,Daerah Khusus,18,5,289,,6497,57956,5247257,90.54,96.91052174,4.225614628,9.91,1975.32,1.14,79.09,7.91,4.00%,85.65%,4.00,6.00
4/20/2021,ID-BA,Bali,207,10,231,-34,43289,1268,40510,1511,Province,,Bali,Indonesia,Asia,Nusa Tenggara,UTC+08:00,,8,1,57,80,636,5780,4216171,729.43,115.1317136,-8.369471688,49.10,10267.37,2.37,300.75,30.07,2.93%,93.58%,1.34,1.00
4/20/2021,ID-BT,Banten,109,1,39,69,46171,1192,43011,1968,Province,,Banten,Indonesia,Asia,Jawa,UTC+07:00,,4,4,155,313,1238,9663,10722374,1109.64,106.1090043,-6.456736388,10.17,4306.04,0.09,111.17,11.12,2.58%,93.16%,1.45,1.00
4/20/2021,ID-BE,Bengkulu,50,0,31,19,6168,165,5491,512,Province,,Bengkulu,Indonesia,Asia,Sumatera,UTC+07:00,,9,1,129,172,1341,19919,1999539,100.38,102.3384213,-3.533583627,25.01,3084.71,0.00,82.52,8.25,2.68%,89.02%,1.85,0.00
4/20/2021,ID-JK,DKI Jakarta,460,14,897,-451,400502,6527,387534,6441,Province,,DKI Jakarta,Indonesia,Asia,Jawa,UTC+07:00,Daerah Khusus Ibu Kota,1,5,44,267,,664,10846145,16334.31,106.8361183,-6.204698991,42.41,36925.75,1.29,601.78,60.18,1.63%,96.76%,0.47,1.00
